system:index,RdEVI,RdNBR,RdNBR2,RdNDVI,aspect,date,elev,focal_mean_evi_1,focal_mean_evi_2,focal_mean_evi_3,focal_mean_evi_4,focal_mean_ndvi_1,focal_mean_ndvi_2,focal_mean_ndvi_3,focal_mean_ndvi_4,focal_mean_ndwi_1,focal_mean_ndwi_2,focal_mean_ndwi_3,focal_mean_ndwi_4,het_evi_1,het_evi_2,het_evi_3,het_evi_4,het_ndvi_1,het_ndvi_2,het_ndvi_3,het_ndvi_4,het_ndwi_1,het_ndwi_2,het_ndwi_3,het_ndwi_4,julian_day,lat,lon,median_evi,median_ndvi,median_ndwi,satellite,slope,.geo
0000343d391393165adf_42,26.28936088185563,15.615222885641328,6.354269108412464,11.45649327869541,334,1279350000000,1495,2.213767709147114,2.1644983677998217,2.158685022313942,2.18395020209985,0.6992902159690857,0.7006673812866211,0.7012094855308533,0.7054201364517212,0.36955103278160095,0.3419583737850189,0.3349195718765259,0.3329838216304779,0.1859466167469917,0.19464956326777277,0.23594221144478308,0.21497611317489226,0.00976484940823517,0.01428322414468764,0.017382994691506417,0.02427335263053681,0.02438077714318873,0.033765842904069206,0.03205639703380681,0.040667827532999766,197,36.800698339589765,-118.72516578919348,2.1284533172010485,0.7010959982872009,0.36598941683769226,5,31,
0000343d391393165adf_43,7.283758154483076,6.804948372565473,2.5432950157181655,5.86108056506412,341,1279350000000,1830,1.9547855201218618,1.9156383195328162,1.8836480401149664,1.8771418744895974,0.6757044196128845,0.666987419128418,0.6573722958564758,0.6574099063873291,0.34160470962524414,0.3291708528995514,0.3147737383842468,0.3113676905632019,0.17036265754386484,0.20854075740429,0.22850058218462987,0.23815391643564265,0.02164381853650435,0.02960859343297724,0.03756648673737498,0.0372865446978526,0.03614758745597348,0.05967747052552752,0.06804273314527082,0.06714457009728814,197,36.79530844788505,-118.7494203018647,1.8266666666666667,0.6669912338256836,0.3213077783584595,5,23,
0000343d391393165adf_45,15.296645863545665,6.353552583830074,5.1631567204408455,5.759113746435278,339,1279350000000,2230,2.005325058765661,1.980414379083184,1.9106306593604234,1.8440349298512015,0.6695564985275269,0.6676617860794067,0.6588390469551086,0.6432231664657593,0.4115944504737854,0.38817256689071655,0.3572036921977997,0.3295627236366272,0.17348731897686365,0.2667031455800308,0.27225109109996143,0.2998306511379366,0.028318148860698517,0.04142484461827994,0.04820725165259587,0.061121387965941985,0.047788849993603326,0.07768779512476301,0.09580826018329605,0.11440130580749168,197,36.77455736482189,-118.7275912404606,2.0079865462741755,0.6688228845596313,0.45616018772125244,5,24,
0000343d391393165adf_46,8.614250023102864,6.109788592712097,2.3555038841151683,4.388085781393491,22,1279350000000,2139,1.5523541775293592,1.5465614160908268,1.5904209491222636,1.595893915660638,0.5944436192512512,0.607965886592865,0.613894522190094,0.6184530854225159,0.18854354321956635,0.20821407437324524,0.2310391217470169,0.24271200597286224,0.08496939394004327,0.1406451200648964,0.18103588150952243,0.1814994668244225,0.01830402168883811,0.029706649209296453,0.03720126786711397,0.03562798778273172,0.018638845865623692,0.050859722628607336,0.0719894617765604,0.07424210727623484,197,36.78506765364608,-118.75265423688754,1.5359082679541338,0.5768795013427734,0.19464033842086792,5,18,
0000343d391393165adf_47,-1.690694264952111,1.6267428893797864,-1.1239915336727284,1.179774485115366,4,1279350000000,2282,1.7850121833159598,1.8995012637156627,1.9421183180513557,1.9603749286027727,0.6194279193878174,0.6497637629508972,0.6615757942199707,0.6707246899604797,0.31008341908454895,0.3493492603302002,0.3884281814098358,0.3992999792098999,0.25751424328407824,0.30367006093673515,0.30557729256424315,0.28205171813352664,0.043458621023514506,0.05713117705087319,0.05292227154357149,0.04929713301342407,0.11090238708404049,0.12095139098055674,0.1195508211620416,0.11140050759252076,197,36.759196173463444,-118.68662806350476,1.624381188118812,0.6002303957939148,0.305777370929718,5,16,
0000343d391393165adf_48,1.9231841715781641,8.801501394877766,-0.6071832476562707,1.3398820151724087,109,1279350000000,2139,0.9543113752246603,0.9965488418297673,0.99675424003129,1.0274036921551535,0.38708025217056274,0.39136987924575806,0.3979211747646332,0.407819539308548,-0.027041995897889137,-0.02364254742860794,-0.01469108834862709,-0.006014763377606869,0.1540040967452673,0.1702968333935408,0.1909734304764618,0.20128428678147994,0.05002126139376151,0.05399914518781292,0.06069492779414468,0.06528837128646148,0.04750495608127627,0.05049565912131997,0.05665622425555543,0.059689906624231986,197,36.771592924384294,-118.69417391189135,0.864766081871345,0.37048110365867615,-0.032258063554763794,5,26,
0000343d391393165adf_49,2.7929685092034444,9.959788605527345,5.448373620282521,3.1869437964187917,10,1279350000000,2265,1.3889568084237376,1.326715952050893,1.2854420648559122,1.2994620991149008,0.5450735688209534,0.5196018218994141,0.505496621131897,0.508592426776886,0.06410393118858337,0.0409977026283741,0.034803781658411026,0.045843448489904404,0.10759556294658285,0.14973795847719812,0.15744415092805242,0.18609771065178837,0.03297427028331302,0.0364356403340615,0.04010819134161883,0.053424567929511606,0.02909827953088945,0.03890860793271247,0.05446750806184243,0.0691823797593614,197,36.771862418969526,-118.73432860509149,1.219288875324279,0.5092415809631348,0.04662983492016792,5,25,
0000343d391393165adf_50,9.98717115143328,6.500592697120572,5.469982505552401,3.986601323981249,335,1279350000000,2074,1.9617353733793377,1.8980703696034833,1.8979767190469348,1.911872105675248,0.683251678943634,0.6850039958953857,0.6828088760375977,0.6856785416603088,0.40365996956825256,0.4014805555343628,0.41301465034484863,0.41773664951324463,0.1608641195000187,0.1848690345672345,0.19436476441882233,0.21514602019487775,0.0223572862632774,0.030784010062770338,0.03633023768370111,0.03867074743727737,0.04180706544706855,0.0757771485798094,0.0785964937127072,0.08380717859907828,197,36.78075574028231,-118.72139286500018,2.130143319463708,0.675220251083374,0.39338383078575134,5,16,
00009f55da6a7b7025c8_2,20.330496869903403,12.512550285492567,6.018342640748875,9.023853955009093,223,1281164400000,2137,1.9207719184072332,1.8888884523907539,1.8263659476872363,1.742599000841521,0.7122266292572021,0.7071595191955566,0.6868930459022522,0.6561487913131714,0.3840961456298828,0.37832245230674744,0.3447844982147217,0.30432236194610596,0.18185309991515947,0.16620062401513278,0.20730172114208903,0.3168370261959669,0.038704100967369676,0.02757361043347203,0.057051285738434765,0.09729686683660951,0.08085287579333035,0.06241936158731384,0.09620056612722784,0.1443561842484723,218,37.57037487502337,-119.20648311842471,1.9205939916882637,0.7133725881576538,0.39823785424232483,5,15,
000011fdb04ff6b8e9e4_0,-1.7867393363082333,-2.5242430895217702,-0.41710742796520256,-1.479376005289067,345,1280041200000,1727,1.7028758395221073,1.7870151256584985,1.7999601646833587,1.8737252201541794,0.5261664390563965,0.5466180443763733,0.5654212236404419,0.5922206044197083,0.01219911314547062,0.04591347649693489,0.06674064695835114,0.11455903202295303,0.2428002077588991,0.25217984285537043,0.2871351172974219,0.329577513215121,0.042670899751909054,0.06570898152776213,0.07301124471571407,0.08129101373109456,0.05703739021623519,0.0863732690044937,0.10282188362718164,0.12446474148696907,205,37.908590579494366,-119.65842553786526,1.7329545454545456,0.5077940225601196,0.004258106928318739,5,38,
000011fdb04ff6b8e9e4_1,-0.2818716299366605,7.298188281649614,1.9292121222283274,0.9493078745318702,356,1280041200000,2353,0.8520315375089802,0.9045960933516837,0.9398784652241625,0.9935993551123037,0.36184316873550415,0.3774940073490143,0.39737361669540405,0.41816845536231995,-0.10347616672515869,-0.09138260036706924,-0.07081703841686249,-0.043939657509326935,0.10938819624328053,0.1245024921166675,0.16667214188479562,0.2215606249851442,0.0331522066392623,0.037243911066550395,0.054157324529866754,0.06226817445619291,0.032000048286278344,0.03391623473241666,0.06173256465684611,0.07482061791733638,205,37.89484635564734,-119.65977301079143,0.6537983328455896,0.31913864612579346,-0.11329159140586853,5,15,
000011fdb04ff6b8e9e4_3,23.975134144245132,17.845194481642366,8.73382964106736,10.59524675849036,52,1280041200000,1790,1.9716050720751255,1.947149646917458,1.9082896924427621,1.8372542001703134,0.6894620656967163,0.668522834777832,0.6537491083145142,0.6339080929756165,0.3006553649902344,0.2616594433784485,0.22912698984146118,0.1939082145690918,0.11725718831148935,0.18786034423422898,0.20226252975468592,0.23976793410708436,0.020251872771572525,0.04864898846287669,0.06506997879692547,0.0714968040783247,0.03780563867153014,0.08623380390540761,0.1135694810234007,0.12249819897103478,205,37.91613642788097,-119.67944611551364,1.9267491845672002,0.6866475343704224,0.3131377696990967,5,39,
000011fdb04ff6b8e9e4_5,29.21568414570538,21.195728336983844,7.441873528486159,14.585307823265383,5,1280041200000,2033,1.43987478474543,1.380078584398607,1.3569029952629854,1.4066802664592521,0.5249699354171753,0.4945707619190216,0.4951174855232239,0.5043461322784424,0.11080564558506012,0.08445437252521515,0.08974364399909973,0.10059408843517303,0.2928508888339951,0.34300846888009007,0.38416942105717156,0.43587157389234665,0.08845567251703723,0.11328493189527282,0.12269994976803893,0.1331770542981337,0.11018003908166878,0.1342754796825919,0.1547266668947817,0.1734474491535478,205,37.90400917154536,-119.65869503245048,1.7196440979145573,0.6188848614692688,0.18249444663524628,5,13,
000011fdb04ff6b8e9e4_8,7.334836678363906,12.616100960833872,5.033195152941231,7.028791884065693,13,1280041200000,1873,1.8249757380563763,1.8025793877355092,1.7608260145746446,1.7486202469169354,0.6164411902427673,0.5868319869041443,0.5635108947753906,0.5523953437805176,0.1455531120300293,0.11623851209878922,0.1001727283000946,0.09294267743825912,0.19531595759930387,0.28979281377134886,0.3356592086964198,0.3667191896871643,0.035332397946182884,0.07209349387840577,0.09449275868117066,0.09873454009915178,0.05503969050433914,0.09811680490495087,0.11470224683835165,0.11907911229648921,205,37.90724310656819,-119.66381542956996,1.8639392017682441,0.630828857421875,0.19711320102214813,5,41,
000011fdb04ff6b8e9e4_9,-2.2741678130812395,0.9280092606835428,3.97424754639461,-0.5324745143955599,357,1280041200000,2288,1.5312432942276364,1.510998389066763,1.5486126508692464,1.5609544330846914,0.5742816925048828,0.5718779563903809,0.5774245262145996,0.5826554298400879,0.21840021014213562,0.20346936583518982,0.19121508300304413,0.19645199179649353,0.28080300915839235,0.35491313630143156,0.3993744537838667,0.43707570434656373,0.07387523505914873,0.10341826230927861,0.12341615325139729,0.13218871474979796,0.12327530868984861,0.12989832538449847,0.13891939911511134,0.14039094371406755,205,37.89808029067017,-119.65303564616053,1.8101487777525493,0.6310814619064331,0.3217458128929138,5,22,
0000e1bc802e9f05fa27_1,7.714489037997413,12.662506763443517,6.255677386466483,5.231416880826022,270,1281250800000,2329,1.156044162774313,1.171125102577165,1.2337956443458922,1.2986249857650976,0.5318332314491272,0.5430663824081421,0.5538989901542664,0.5605688691139221,0.05357246473431587,0.10073746740818024,0.1226394921541214,0.14087511599063873,0.10441293354697352,0.17126604214205388,0.1769360330329047,0.2081398994269247,0.037865067334748474,0.05834031600605398,0.05712576708693055,0.04977943045780363,0.05448146526362361,0.07923809517755455,0.08015279627929454,0.08148196033808357,219,37.993481373843665,-119.72202625998091,1.1639988767200224,0.5133126974105835,0.033773861825466156,5,10,
0000a0c66774b431c84f_3,3.0804349025483484,3.121024842471104,1.0982305720784113,1.6358671083694991,140,1281250800000,2501,1.3723978337148273,1.4226726773490568,1.36079772881109,1.3606424199761475,0.5058004260063171,0.5174088478088379,0.5219558477401733,0.523910641670227,0.1530381441116333,0.17314296960830688,0.1832457035779953,0.18341758847236633,0.1622133401424301,0.24201235049690573,0.29310841173400104,0.2878184894922329,0.03148482109863517,0.05885465294406421,0.07495500938233085,0.07549688185736869,0.0469603271601181,0.0873728262285405,0.10568222783045045,0.10665382529637565,219,38.231175598021686,-119.89046037575332,1.5202957820706438,0.526736855506897,0.20345133543014526,5,11,
0000c1c3c10609bf4fbe_0,13.697686800855287,6.342739595924013,4.8312647988382595,3.1163440146472334,108,1286089200000,1618,1.7362793057995045,1.842206932163988,1.8632855311867214,1.843966799271226,0.6817253232002258,0.6974822878837585,0.7074728012084961,0.7055058479309082,0.2930285632610321,0.3066883683204651,0.3129708766937256,0.30891910195350647,0.21444381583912495,0.26396571505708255,0.2939253153683624,0.28387828383915864,0.039792437209753416,0.052342941479534076,0.056176006970697905,0.060651530618709815,0.06167746849530891,0.08609528783156122,0.09489669067041843,0.10117964846487804,275,38.31956982197905,-119.99933618818861,1.8018280824581876,0.7020316123962402,0.2747252881526947,5,22,
0000487330fa88fd240f_0,5.691157751788069,6.512152056707844,6.461945526868208,2.5531069921087703,46,1282892400000,750,2.0595766843345804,2.077468179208593,2.047193127192516,2.043750425209501,0.7942603230476379,0.7950862050056458,0.7972062826156616,0.7994721531867981,0.468778520822525,0.4657159745693207,0.4642462730407715,0.4609636962413788,0.16033037193774557,0.14503960495789803,0.137146258542421,0.13927591331506078,0.015417575995773435,0.016977289855839156,0.014923988778941088,0.017380776799697246,0.025869411888872658,0.025921507627028738,0.028689118760049682,0.036846077585770444,238,39.39647018458153,-121.15277301299807,2.008990439950203,0.7845410108566284,0.4772256314754486,5,19,
0000487330fa88fd240f_1,25.893082565453877,29.60215351433355,14.382493166986546,13.280827110653796,77,1282892400000,649,2.2757812226334,2.274891340366986,2.223911345708518,2.2057839235685797,0.8168222904205322,0.8154963850975037,0.8098533153533936,0.8056660890579224,0.4937973618507385,0.48421794176101685,0.47489824891090393,0.46476513147354126,0.1499849404057665,0.150150478504203,0.1923930194834469,0.21409137141738463,0.011133649783129574,0.015066277804519627,0.020788043180230156,0.02998678267139284,0.01565716615731601,0.021222215862806464,0.03223075342440181,0.04818895680078873,238,39.38218697156403,-121.13309990827585,2.308797038273401,0.8258824348449707,0.5012321472167969,5,12,
0000487330fa88fd240f_2,4.7844815858049055,14.856341187224034,3.8781123337673713,3.7122534054693728,134,1282892400000,622,0.688214756744383,0.8584506264897159,0.9989416186816328,1.0760760496560293,0.2715432047843933,0.361674040555954,0.41871505975723267,0.4490535259246826,-0.05492372810840607,0.02517888695001602,0.08090874552726746,0.11224418878555298,0.2157887697912551,0.3148598078961752,0.5009993749289252,0.5843653428327216,0.08844532108557707,0.141204610270124,0.19105681220393972,0.21323473671344945,0.0597464012038742,0.10613486687122126,0.15488010848692813,0.17686820102434864,238,39.39539220624059,-121.14495767002623,0.5428049889968494,0.2507150173187256,-0.12211713939905167,5,25,
0000487330fa88fd240f_3,10.021227418622939,5.547095253090238,4.928728635132283,3.412062799534722,104,1282892400000,639,2.2369866047872957,2.2484684294767066,2.2498792197399897,2.2367338324227983,0.8287749886512756,0.8275132775306702,0.8253224492073059,0.8228046894073486,0.5025767087936401,0.4930163025856018,0.4893342852592468,0.4821004867553711,0.1194862721370404,0.14595363452779153,0.1626363549217995,0.16649643044745013,0.010236555086268369,0.013378709183312808,0.014530756537870754,0.015848161814047572,0.01389066582500674,0.017490350074048547,0.018380151092168374,0.028921509016805062,238,39.388924336194926,-121.13067445700874,2.31611000453555,0.848831057548523,0.5306816101074219,5,27,
0000487330fa88fd240f_4,12.987203733908652,11.610260211568342,4.817438459596758,5.777342375418353,116,1282892400000,711,1.617229257955822,1.7744531582169205,1.853043505203044,1.879219013035682,0.7163647413253784,0.7423949837684631,0.762237548828125,0.767911434173584,0.30608972907066345,0.34572434425354004,0.3754720985889435,0.3837093412876129,0.19689180436187365,0.19002562826012975,0.20310706589207758,0.19313504784737756,0.04172334357801444,0.038305983419245904,0.039203948219461375,0.037842482762420804,0.06319626145002397,0.05989021938851595,0.06355639146742365,0.06441485612976083,238,39.409675419258086,-121.15169503465714,1.5601694834099358,0.6662092208862305,0.23761571943759918,5,20,
0000487330fa88fd240f_5,22.265407554008803,24.53122279521422,12.709016411622144,11.818337157601295,276,1282892400000,613,2.1523003129778537,2.186909117760856,2.128451302472194,2.1101529685012075,0.7877494096755981,0.7909924983978271,0.7900868654251099,0.787710428237915,0.3694421648979187,0.3911462724208832,0.39728444814682007,0.3978077173233032,0.16405713777655273,0.15868969585259018,0.1657867127958928,0.16434891556138476,0.008851558948507764,0.011686977071662658,0.015150801008363596,0.01838208249694162,0.01724792923137835,0.02646797161633383,0.025456227417532465,0.02595298626575257,238,39.380570004052615,-121.13552535954298,2.2086290336876813,0.7898674607276917,0.37455400824546814,5,39,
0000487330fa88fd240f_6,7.639129906099841,9.199743022963968,4.761732377718233,4.202015670305575,126,1282892400000,676,2.1436561773949867,2.0888215267258197,2.08502456231703,1.9786431467198353,0.812456488609314,0.8008025288581848,0.7936699390411377,0.7642771005630493,0.45903101563453674,0.4437386691570282,0.43173420429229736,0.4017128348350525,0.09293188748350895,0.1413134434828505,0.1814892012690646,0.4094759445920363,0.01399144747693739,0.019259648169870143,0.02964172201311919,0.09900953892848005,0.022082773847728596,0.04128628369733406,0.05665137095452485,0.10892520525679998,238,39.40186007628625,-121.1476526158786,2.027045589268313,0.8021812438964844,0.4762498140335083,5,24,
0000487330fa88fd240f_7,10.15530498169938,9.519414955726894,6.1857839602407845,4.433923852967786,217,1282892400000,452,1.9620937708330088,1.8173803781894873,1.8122740997208848,1.86233469901448,0.7465825080871582,0.6849395036697388,0.6803046464920044,0.6917737126350403,0.34484660625457764,0.2754041850566864,0.27341127395629883,0.2811979353427887,0.2458752266521137,0.3353149281885208,0.3522063898990077,0.3598589676316563,0.08131641114140715,0.1558594985667455,0.15083113788288424,0.14982598245830228,0.0814825298337099,0.16303068093547585,0.16237782573266002,0.15849654224397797,238,39.38380393907545,-121.14037626207723,2.1333555038244096,0.7926623821258545,0.39122650027275085,5,43,
0000dde467385735f298_2,1.708745806878754,2.568512046497179,1.8255246129303528,0.8177193349388249,94,1280559600000,1899,0.9223157511463369,0.9448876588352508,0.9240947145706648,0.8890024306141391,0.500985324382782,0.5066108703613281,0.49118584394454956,0.47467097640037537,0.07950067520141602,0.08489389717578888,0.07817041873931885,0.06971904635429382,0.06910784429789082,0.13109539221601102,0.16099650620529438,0.1733630530106636,0.02356022669524554,0.0432229391113154,0.06746960870290789,0.07111877433541611,0.029809363906457678,0.03388126334732689,0.03219024119440683,0.03313099699135416,211,40.03705881368716,-121.18592084698209,0.9266615089872687,0.5000118613243103,0.11573605239391327,5,13,
0000dde467385735f298_3,3.008883106176315,4.637584756522109,3.080418131700575,3.07275409668086,90,1280559600000,1479,1.7027694396945863,1.7779394931330892,1.8260113651927226,1.8514254700800368,0.690138041973114,0.7094200253486633,0.7217456698417664,0.728101909160614,0.29866382479667664,0.32988792657852173,0.36022037267684937,0.3664281964302063,0.1829632067592902,0.20945709698450476,0.2149495019536098,0.23253096475415108,0.02128418069494065,0.02988185292055032,0.042859398386514216,0.04596520519484342,0.035647675001001064,0.049843795746007544,0.067482417184576,0.0713456592925065,211,40.02547054652202,-121.18430387947068,1.558780368498288,0.7008797526359558,0.3077790439128876,5,16,
0000dde467385735f298_4,1.1259771619945362,4.326604567835062,9.942203218892786E-4,1.5580220988911282,149,1280559600000,1699,0.7324821653311321,0.7115545163225907,0.742532142006222,0.7898131373142312,0.3749969005584717,0.3629821538925171,0.37651973962783813,0.39231422543525696,0.004344054963439703,0.009968308731913567,0.018098564818501472,0.024947594851255417,0.14750322769042545,0.13212087534765624,0.1879068519383841,0.22514719248811146,0.05963219540122025,0.04810495033917113,0.07519504304265105,0.09166938617104815,0.04087324351549198,0.028470350867033305,0.034208638186137744,0.04437025385045519,211,40.03301639490863,-121.18403438488544,0.7524151597721079,0.3816957473754883,0.005793226417154074,5,30,
0000dde467385735f298_5,5.6053538919816575,10.269951101710548,2.2168419752270774,3.289409402380794,149,1280559600000,1619,0.9612158421414763,0.9384838585995673,0.929363489336916,0.9255060504558669,0.4879063367843628,0.4833163917064667,0.48165297508239746,0.47956275939941406,0.015962909907102585,0.012493168003857136,0.014498982578516006,0.016109365969896317,0.10510703674214994,0.09042248179879628,0.10875342470327642,0.12419074056466481,0.031933275261718436,0.03137122222910843,0.04019933828625594,0.04432848490418389,0.04358277604109226,0.039967176385199185,0.047795905140073563,0.04898957878307815,211,40.03786729744287,-121.16786470977128,0.97693595404251,0.49429410696029663,0.03648793697357178,5,22,
00002b619f41a3e4a3f3_0,7.917265161604295,23.337477743765312,9.028044445030911,6.126168960000996,322,1279954800000,1492,0.6820284398762675,0.6545840913038037,0.6646006466572048,0.6806812329596321,0.3073729872703552,0.2993890643119812,0.30096226930618286,0.30707937479019165,-0.0792921856045723,-0.08878948539495468,-0.09439226239919662,-0.09223955124616623,0.05388113426081224,0.07955641613382759,0.09484752547600536,0.09111906644356316,0.014587961405225353,0.022833869645192375,0.025110514874051082,0.029655233273484478,0.013127931443054616,0.022179226031078234,0.022730369596462765,0.023603801405120053,204,39.94004076300225,-120.05619954567338,0.7208699409477171,0.322896271944046,-0.06805555522441864,5,12,
00002b619f41a3e4a3f3_1,17.08835042597055,24.248749268525085,8.594375509215043,10.50691386973356,20,1279954800000,1915,1.2666524147524323,1.2204467891758384,1.2781130191956667,1.2893750842451908,0.49113351106643677,0.4902569055557251,0.4969317615032196,0.5046414136886597,0.0659450888633728,0.08011092990636826,0.09749282896518707,0.1131354346871376,0.15002923883588995,0.21486654456106571,0.17570712230546398,0.1600419313214972,0.03249219565175999,0.038574164391503026,0.032892216554178774,0.032062561656523735,0.06119678083846042,0.06731062298613452,0.06224956475140723,0.055964816526591306,204,39.92521856081428,-120.05512156733244,1.1270845313398505,0.4679047167301178,0.04270164668560028,5,30,
00002b619f41a3e4a3f3_2,11.22823116433116,21.745242706697272,7.334141045712012,7.012357181583336,5,1279954800000,1695,0.9854405236580392,1.0011842937134192,1.0574234213395914,1.1023715696280754,0.4175582826137543,0.42852783203125,0.44803252816200256,0.4619583189487457,-0.007485950365662575,-0.005542871076613665,0.012773609720170498,0.027954259887337685,0.1591647381374039,0.1584791802331733,0.2134220910707095,0.2493738126271132,0.04661473757258885,0.0423592041172811,0.06291397121543862,0.07695946773222287,0.05144218178391855,0.04352811130176573,0.06395206168661055,0.07624452623846371,204,39.93141693627471,-120.06805730742376,0.9256891162262005,0.3909390866756439,-0.03456892818212509,5,13,
00002b619f41a3e4a3f3_5,13.088787911451481,26.264633720340953,7.186855822401536,7.175116399095383,23,1279954800000,1485,0.7219725194370505,0.7202496218385234,0.7302682926715841,0.7596560609531249,0.3273751139640808,0.3231085240840912,0.32605570554733276,0.3348396420478821,-0.07544195652008057,-0.07763481140136719,-0.07534267008304596,-0.06432846933603287,0.08290176178892814,0.06919057566900784,0.08358332864699225,0.10444442679811457,0.02703593858487337,0.025788186459191034,0.031190160648462764,0.038782577003460265,0.01955621877667734,0.023775440223266678,0.029418321986037457,0.0403375594264454,204,39.941118741343196,-120.04865369728677,0.8429701765063907,0.3530377745628357,-0.07260800898075104,5,9,
00002b619f41a3e4a3f3_6,9.11816922901923,6.564575558878474,1.629904850565441,2.5116114304992316,349,1279954800000,1792,1.159790912785175,1.1604828377779095,1.172824835801362,1.1832108850767924,0.45587408542633057,0.47020700573921204,0.47484537959098816,0.47869518399238586,0.0473279133439064,0.05455635488033295,0.05535115674138069,0.061700403690338135,0.13694832758369338,0.11371485831307115,0.12455687458661784,0.13442357740396318,0.013943605783718097,0.019903895314983856,0.030226986094673128,0.03628852637171851,0.033370072647931424,0.029961250048208873,0.03354119186207506,0.0481465273426415,204,39.926566033740464,-120.0594334806962,1.0544554455445545,0.4212261140346527,0.03414405882358551,5,18,
00002b619f41a3e4a3f3_7,10.418888996536769,27.020066153054366,11.55006007732282,7.680499751565486,331,1279954800000,1717,0.9931152141116668,1.0294527072585506,1.07766710478788,1.1077673717035248,0.4095081686973572,0.4292282164096832,0.43760761618614197,0.44526106119155884,-0.01778016798198223,0.004862742032855749,0.017383897677063942,0.030520683154463768,0.06579003804737553,0.1215452675792652,0.13490000913509204,0.15207992359629469,0.012436315854841841,0.03197737446084358,0.03976439506822538,0.043185471372056125,0.016921903019005854,0.042698950332653605,0.04997605404410757,0.057701194184836546,204,39.93195592544518,-120.05161813772436,0.950472118296811,0.4052411615848541,-0.038364604115486145,5,27,
00000355b1386027afba_77,15.235946065637709,11.668124498603609,3.669578376253321,7.027881908085163,337,1280041200000,2108,1.2037154169937418,1.2421525800156288,1.2751517264639043,1.2999230339190997,0.5049514770507812,0.513592004776001,0.5235384106636047,0.5318849682807922,0.08520515263080597,0.10506973415613174,0.11754079163074493,0.12967820465564728,0.09776542819365207,0.1328655864683189,0.1520788909311848,0.1500555736434971,0.03129317675187657,0.04938216235120851,0.05221601423253138,0.049784810871042806,0.042061597860335274,0.05764601433158763,0.05681783126851903,0.056461032412993314,205,35.81731259806412,-118.38802806306342,1.1004444444444443,0.4689393937587738,0.04799787700176239,5,36,
00000355b1386027afba_78,3.042734200776486,-1.9559031335614514,-1.6320834511014,0.40884267480676245,256,1280041200000,2324,0.9272084508526148,0.9633432539104172,1.0232754403686912,1.0418353167533956,0.41149279475212097,0.41750645637512207,0.440512090921402,0.4535723924636841,-0.02449239417910576,-0.00425877096131444,0.019647266715765,0.031280890107154846,0.08648812908429032,0.14150629600243317,0.14392353542534134,0.142981709820703,0.017731742096090724,0.05277133515740444,0.05643255539442693,0.05451544459588112,0.031113169237938238,0.05885584139217413,0.06666903080609775,0.06916175557931763,205,35.81704310347889,-118.381829687603,0.9179316888045541,0.4117216169834137,-0.042008452117443085,5,21,
